,ID,Number of cycles,Stress amplitude (MPa),Max. stress (MPa),Composition,Processing history,Phases,Grain size (um),Tensile YS (MPa),UTS (MPa),Uniform elongation (%),Elongation to failure (%),Tesing temperature (K),R,Frequency (Hz),Testing type,Standard followed,Sample geometry,Sample dimension (mm),Fatigue limit in stress amplitude (MPa),Fatigue limit in max stress (MPa),Corresponding fatigue cycles,Fatigue ratio,Publication date,Reference,Normalized_Stress,log_cycles,Stress_Ratio,Goodman_Adjusted_Stress,Fatigue_Ratio
123,11,121158.70059,585.9294120000001,1302.06536,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.0833546069386415,0.1,,
124,11,126533.63386,542.1404925,1204.75665,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.102205980518085,0.1,,
125,11,162355.39544,496.2303135,1102.73403,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.21046672579777,0.1,,
126,11,347244.25435,541.2313800000001,1202.7364,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.540635068449296,0.1,,
127,11,719116.96349,539.716194,1199.36932,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.856799533591596,0.1,,
128,11,732619.87056,475.01768699999997,1055.59486,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.864878693686333,0.1,,
129,11,916995.54451,498.2758155000001,1107.27959,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,5.962367225528885,0.1,,
130,11,1561101.72749,495.9272745,1102.06061,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,6.193431204310382,0.1,,
131,11,10000000.0,473.275224,1051.72272,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,7.0,0.1,,
132,11,10000000.0,450.850446,1001.88988,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,7.0,0.1,,
133,11,10000000.0,448.80494400000003,997.34432,CoCrFeNiMn,SPS (1423 K & 10 min),FCC,0.628,,,,,RT,0.1,20,Bending,,Retangular bar,2.5×1×18,450,1000,10000000.0,,2019-10-14 00:00:00,"Chlup, Z., Fintová, S., Hadraba, H., Kuběna, I., Vilémová, M. and Matějíček, J., 2019. Fatigue behaviour and crack initiation in CoCrFeNiMn high-entropy alloy processed by powder metallurgy. Metals, 9(10), p.1110.",,7.0,0.1,,
134,12,16966.725415,597.48291,597.48291,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.6728411148648648,4.2295980313911326,-1.0,1826.277497409876,0.315
135,12,39506.12455,547.69228,547.69228,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.6167705855855856,4.5966644285905724,-1.0,1429.1499018594113,0.315
136,12,66649.889965,497.58278,497.58278,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.5603409684684685,4.823799436756138,-1.0,1131.7469773490013,0.315
137,12,92851.047585,448.83645,448.83645,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.5054464527027027,4.9677868079984515,-1.0,907.5588527326552,0.315
138,12,228126.1669,398.40296,398.40296,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.448651981981982,5.358175103288484,-1.0,722.597972569442,0.315
139,12,370754.287735,349.23809,349.23809,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.3932861373873874,5.5690861823002376,-1.0,575.6224004774206,0.315
140,12,738269.4137,299.28516,299.28516,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.3370328378378379,5.868214876093503,-1.0,451.43285683099145,0.315
141,12,10000000.0,299.28516,299.28516,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.3370328378378379,7.0,-1.0,451.43285683099145,0.315
142,12,10000000.0,278.96101,278.96101,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (948 K & 30 min),FCC,0.65,800.0,888.0,0.27,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,280,280,10000000.0,0.315,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.31414528153153154,7.0,-1.0,406.7348411962919,0.315
143,13,10913.218945,288.94444,288.94444,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (1273 K & 2 h),FCC,30,300.0,676.0,0.41,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,190,190,10000000.0,0.281,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.42743260355029583,4.037952868265639,-1.0,504.6470368233438,0.281
144,13,46195.76165,279.62681,279.62681,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (1273 K & 2 h),FCC,30,300.0,676.0,0.41,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,190,190,10000000.0,0.281,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.4136491272189349,4.664602131909928,-1.0,476.8933124866492,0.281
145,13,179782.5578,269.32251,269.32251,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (1273 K & 2 h),FCC,30,300.0,676.0,0.41,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,190,190,10000000.0,0.281,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.3984060798816568,5.254747554924131,-1.0,447.681568901195,0.281
146,13,795541.30682,249.83907,249.83907,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (1273 K & 2 h),FCC,30,300.0,676.0,0.41,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,190,190,10000000.0,0.281,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.3695844230769231,5.9006627344015214,-1.0,396.30852908078646,0.281
147,13,1158553.307835,229.70245,229.70245,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (1273 K & 2 h),FCC,30,300.0,676.0,0.41,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,190,190,10000000.0,0.281,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.33979652366863905,6.063916021523449,-1.0,347.92675021406683,0.281
148,13,3620310.840635,209.55891,209.55891,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (1273 K & 2 h),FCC,30,300.0,676.0,0.41,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,190,190,10000000.0,0.281,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.3099983875739645,6.558745860747795,-1.0,303.7078554978936,0.281
149,13,7970350.0,199.56403,199.56403,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (1273 K & 2 h),FCC,30,300.0,676.0,0.41,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,190,190,10000000.0,0.281,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.2952130621301775,6.901477392880577,-1.0,283.1551200468764,0.281
150,13,10000000.0,189.93261,189.93261,CoCrFeNiMn,Magnetic levitation melt + solution treated (1373 & 2 h) + hot forged (1273 K) + cold-rolled (1273 K & 2 h),FCC,30,300.0,676.0,0.41,,RT,-1.0,30,Axial,,Dog-bone,6×3×2.5,190,190,10000000.0,0.281,2018-09-18 00:00:00,"Tian, Y.Z., Sun, S.J., Lin, H.R. and Zhang, Z.F., 2019. Fatigue behavior of CoCrFeMnNi high-entropy alloy under fully reversed cyclic deformation. Journal of materials science & technology, 35(3), pp.334-340.",0.280965399408284,7.0,-1.0,264.14947186644224,0.281
151,14,808327.26939,279.79419,,CoCrFeNiMn,VIM + hot-rolled (1373 K) + solution-treated (1073 K) + water quenched,FCC,41/77,254.0,585.0,,53.0,294,-1.0,30,RBT,,Dog-bone,"L=10, d=5",250,250,10000000.0,0.427,2019-12-03 00:00:00,"Suzuki, K., Koyama, M. and Noguchi, H., 2018. Small fatigue crack growth in a high entropy alloy. Procedia Structural Integrity, 13, pp.1065-1070.
Suzuki, K., Koyama, M., Hamada, S., Tsuzaki, K. and Noguchi, H., 2020. Planar slip-driven fatigue crack initiation and propagation in an equiatomic CrMnFeCoNi high-entropy alloy. International Journal of Fatigue, 133, p.105418.",0.4782806666666667,5.907587230222323,-1.0,,0.427
152,14,1096485.08256,270.08038,,CoCrFeNiMn,VIM + hot-rolled (1373 K) + solution-treated (1073 K) + water quenched,FCC,41/77,254.0,585.0,,53.0,294,-1.0,30,RBT,,Dog-bone,"L=10, d=5",250,250,10000000.0,0.427,2019-12-03 00:00:00,"Suzuki, K., Koyama, M. and Noguchi, H., 2018. Small fatigue crack growth in a high entropy alloy. Procedia Structural Integrity, 13, pp.1065-1070.
Suzuki, K., Koyama, M., Hamada, S., Tsuzaki, K. and Noguchi, H., 2020. Planar slip-driven fatigue crack initiation and propagation in an equiatomic CrMnFeCoNi high-entropy alloy. International Journal of Fatigue, 133, p.105418.",0.46167586324786325,6.040002727572187,-1.0,,0.427
153,14,1548047.17715,260.05322,,CoCrFeNiMn,VIM + hot-rolled (1373 K) + solution-treated (1073 K) + water quenched,FCC,41/77,254.0,585.0,,53.0,294,-1.0,30,RBT,,Dog-bone,"L=10, d=5",250,250,10000000.0,0.427,2019-12-03 00:00:00,"Suzuki, K., Koyama, M. and Noguchi, H., 2018. Small fatigue crack growth in a high entropy alloy. Procedia Structural Integrity, 13, pp.1065-1070.
Suzuki, K., Koyama, M., Hamada, S., Tsuzaki, K. and Noguchi, H., 2020. Planar slip-driven fatigue crack initiation and propagation in an equiatomic CrMnFeCoNi high-entropy alloy. International Journal of Fatigue, 133, p.105418.",0.44453541880341885,6.189784191788549,-1.0,,0.427
154,14,1862523.61779,260.05322,,CoCrFeNiMn,VIM + hot-rolled (1373 K) + solution-treated (1073 K) + water quenched,FCC,41/77,254.0,585.0,,53.0,294,-1.0,30,RBT,,Dog-bone,"L=10, d=5",250,250,10000000.0,0.427,2019-12-03 00:00:00,"Suzuki, K., Koyama, M. and Noguchi, H., 2018. Small fatigue crack growth in a high entropy alloy. Procedia Structural Integrity, 13, pp.1065-1070.
Suzuki, K., Koyama, M., Hamada, S., Tsuzaki, K. and Noguchi, H., 2020. Planar slip-driven fatigue crack initiation and propagation in an equiatomic CrMnFeCoNi high-entropy alloy. International Journal of Fatigue, 133, p.105418.",0.44453541880341885,6.270101788540244,-1.0,,0.427
155,14,10000000.0,249.86939,,CoCrFeNiMn,VIM + hot-rolled (1373 K) + solution-treated (1073 K) + water quenched,FCC,41/77,254.0,585.0,,53.0,294,-1.0,30,RBT,,Dog-bone,"L=10, d=5",250,250,10000000.0,0.427,2019-12-03 00:00:00,"Suzuki, K., Koyama, M. and Noguchi, H., 2018. Small fatigue crack growth in a high entropy alloy. Procedia Structural Integrity, 13, pp.1065-1070.
Suzuki, K., Koyama, M., Hamada, S., Tsuzaki, K. and Noguchi, H., 2020. Planar slip-driven fatigue crack initiation and propagation in an equiatomic CrMnFeCoNi high-entropy alloy. International Journal of Fatigue, 133, p.105418.",0.4271271623931624,7.0,-1.0,,0.427
156,14,10000000.0,230.01092,,CoCrFeNiMn,VIM + hot-rolled (1373 K) + solution-treated (1073 K) + water quenched,FCC,41/77,254.0,585.0,,53.0,294,-1.0,30,RBT,,Dog-bone,"L=10, d=5",250,250,10000000.0,0.427,2019-12-03 00:00:00,"Suzuki, K., Koyama, M. and Noguchi, H., 2018. Small fatigue crack growth in a high entropy alloy. Procedia Structural Integrity, 13, pp.1065-1070.
Suzuki, K., Koyama, M., Hamada, S., Tsuzaki, K. and Noguchi, H., 2020. Planar slip-driven fatigue crack initiation and propagation in an equiatomic CrMnFeCoNi high-entropy alloy. International Journal of Fatigue, 133, p.105418.",0.3931810598290598,7.0,-1.0,,0.427
157,15,5026.38462,164.3100705,365.13349,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.4538952223756906,3.701255717832475,0.1,-18982.107975771465,0.249
158,15,47023.43117,146.3472495,325.21611,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.40427416988950277,4.67231431521492,0.1,1440.2420276648284,0.249
159,15,91785.17714,153.05193450000002,340.11541,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.42279539917127074,4.962772550415976,0.1,2531.680981412035,0.249
160,15,101732.19915,135.08911350000002,300.19803,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3731743466850829,5.0074584327646,0.1,791.2734672859136,0.249
161,15,111206.17619,134.9815545,299.95901,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3728772223756906,5.04612890784631,0.1,787.5974050220663,0.249
162,15,271989.63027,123.6875625,274.86125,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3416783494475138,5.434552346672559,0.1,513.834518225244,0.249
163,15,309933.87311,112.5728415,250.16187,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3109747002762431,5.4912690434894955,0.1,364.37812956100026,0.249
164,15,369615.90386,112.5728415,250.16187,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.3109747002762431,5.567750649804672,0.1,364.37812956100026,0.249
165,15,572355.22228,123.47243999999999,274.3832,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.34108408839779003,5.757665649760368,0.1,510.1421562987919,0.249
166,15,1459268.84431,90.020718,200.04604,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.24867601657458563,6.164135310292635,0.1,201.21459157898948,0.249
167,15,2026685.66753,101.27885400000001,225.06412,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.27977583977900555,6.306786396229757,0.1,267.7380475299827,0.249
168,15,3430614.12394,101.27885400000001,225.06412,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.27977583977900555,6.535371871286097,0.1,267.7380475299827,0.249
169,15,10000000.0,90.41511150000001,200.92247,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.2497655013812155,7.0,0.1,203.19575525524883,0.249
170,15,10000000.0,80.985528,179.96784,CoCrFeNiMn,,FCC,250–500,159.0,362.0,,38.7,RT,0.1,123,Axial,,Dog-bone,0.5×7×30,90,200,10000000.0,0.249,2019-08-30 00:00:00,"Kashaev, N., Ventzke, V., Petrov, N., Horstmann, M., Zherebtsov, S., Shaysultanov, D., Sanin, V. and Stepanov, N., 2019. Fatigue behaviour of a laser beam welded CoCrFeNiMn-type high entropy alloy. Materials Science and Engineering: A, 766, p.138358.",0.2237169281767956,7.0,0.1,161.05264660925852,0.249
